Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (ozf·in),Thrust (ozf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (ozf/W),Overall Efficiency (ozf/W),Vibration (g),App message
7.029960000008344,1184,,,,-0.03125,0.064453125,-0.966796875,2.810052286531422,1.3917589012226674,13.06971549987793,0.5845423936843872,1132,0,7.639802783072582,2.352122512228663,30.78773862383244,0.5917034057481809,0.18217209799006467,0.1171875,
7.0525,1185,,,,-0.009765625,0.056640625,-1.005859375,2.7496141678475454,1.4004755540486968,13.071499824523926,0.625,1147,0,8.169687390327454,2.3318896106133438,28.543192648646475,0.6005754078900577,0.17142339567445353,0.1171875,
7.075219999998808,1185,,,,-0.03125,-0.01953125,-0.978515625,2.7916598682711284,1.4159973130283803,13.069143295288086,0.6145368218421936,1162,0,8.031469784886553,2.399738870109895,29.879199379242788,0.5900630817233607,0.17630612465142723,0.115234375,
7.099920000001788,1186,,,,0.03125,0.05078125,-1.041015625,2.851820719364229,1.4595041152916315,13.068001747131348,0.626831055,1170,0,8.191429317812435,2.466659192040696,30.11268359084652,0.5916926505295474,0.17817453568425587,0.115234375,
7.122569999992847,1187,,,,-0.0859375,0.07421875,-1.025390625,2.778933470009463,1.5423123171389093,13.069499969482422,0.654296875,1182,0,8.551332987844944,2.4291383492362937,28.40654612198034,0.6349215628759073,0.18035928659674305,0.115234375,
7.149784999996424,1188,,,,-0.0625,0.00390625,-1.01171875,3.004634761034647,1.550608429697016,13.070857048034668,0.6389508843421936,1202,0,8.351635669952145,2.6704781577359724,31.975510705572653,0.5806482353001605,0.1856652386401215,0.115234375,
7.172605000004173,1189,,,,-0.0859375,-0.025390625,-1.015625,2.8730341028621083,1.6005380287794466,13.070221900939941,0.6667751669883728,1213,0,8.714899390574317,2.5771518549775396,29.57179124482932,0.6210491732135031,0.18365536503043556,0.115234375,
7.199475,1189,,,,-0.0234375,0.015625,-0.99609375,3.0074862693885906,1.6099428384075307,13.067429542541504,0.6912667155265808,1224,0,9.033079100247676,2.723248792662705,30.147514069571656,0.5911846331283526,0.17822747044951573,0.1171875,
7.2216,1190,,,,-0.0859375,-0.06640625,-0.99609375,3.156949269523568,1.6625486028312861,13.066222190856934,0.668945313,1244,0,8.740588086657226,2.9034224916664564,33.21770186263117,0.572616837,0.1902101536359112,0.1171875,
7.245159999996424,1191,,,,-0.0859375,-0.041015625,-1.04296875,3.244367779,1.6802112940840295,13.066858291625977,0.6828961968421936,1256,0,8.923307832027263,3.0135075247598206,33.77119316610184,0.5575600128020068,0.18829466894030783,0.119140625,
7.267625,1192,,,,-0.140625,-0.091796875,-1.005859375,3.164812621787601,1.730981973702305,13.069000244140625,0.695800781,1265,0,9.093420580029488,2.960036410644368,32.55140774138448,0.584784014,0.19035542879252726,0.12109375,
7.289574999988079,1193,,,,0.0859375,-0.021484375,-0.95703125,3.0700461459057937,1.7569025465797077,13.066666603088379,0.712890625,1284,0,9.315104121342301,2.915255896872661,31.296009780431465,0.6026580885967588,0.18860793434980294,0.123046875,
7.317075,1193,,,,0.015625,0.009765625,-0.98828125,3.1101141477441336,1.879700304813067,13.069000244140625,0.725097656,1295,0,9.476301446557045,2.9792270376484185,31.438711130605064,0.6309355685415515,0.19835801081401908,0.123046875,
7.339814999997616,1194,,,,-0.15625,-0.111328125,-0.984375,3.2652547902529774,1.893310517120376,13.067501068115234,0.737304688,1306,0,9.634729791432619,3.1533757698169977,32.72926006312121,0.6004075173160386,0.1965089377808958,0.126953125,
7.364519999995828,1195,,,,-0.109375,-0.07421875,-1,3.1752312464448833,1.9048180280880722,13.06650161743164,0.733642578,1319,0,9.586141933687031,3.0965559085466805,32.30242082755893,0.615140848,0.1987053854683997,0.12890625,
7.386675,1196,,,,-0.099609375,-0.052734375,-1.00390625,3.456610717681329,1.9835737509899154,13.066001892089844,0.733642578,1338,0,9.585775313898921,3.419859087482113,35.67639523663234,0.5800162229638328,0.20692888014116367,0.130859375,
7.414204999998212,1197,,,,-0.0859375,0.078125,-0.94921875,3.380591013950591,2.064432175231371,13.067429542541504,0.7484654188156128,1352,0,9.780519125401838,3.380729067998791,34.56594711029607,0.610647033,0.21107593050655707,0.130859375,
7.436644999995828,1198,,,,-0.0859375,-0.017578125,-1.00390625,3.3612740802872336,2.0339238903402683,13.06933307647705,0.7872178554534912,1366,0,10.288412356671643,3.3956891300804917,33.004986701164995,0.5989723477107741,0.19769074370559675,0.130859375,
7.458629999995232,1198,,,,-0.099609375,-0.0859375,-0.95703125,3.5321841890145214,2.1061038926891418,13.065714836120605,0.776367188,1379,0,10.143792279995978,3.602238477404186,35.51175317842386,0.5846653146092716,0.20762490344389986,0.134765625,
7.485725,1199,,,,-0.046875,-0.09375,-0.982421875,3.5768150480641467,2.161232898720432,13.064501762390137,0.789794922,1391,0,10.318277148762718,3.6779868923822505,35.64535861321853,0.5876129964456155,0.2094567598409187,0.134765625,
7.508605000004172,1200,,,,-0.103515625,-0.03515625,-0.974609375,3.5009442690128685,2.2103596482004653,13.06400203704834,0.812988281,1409,0,10.620880562346429,3.648911237493055,34.35601423,0.6057586782294735,0.2081145377000774,0.13671875,
7.5335649999976155,1201,,,,-0.140625,-0.07421875,-1.005859375,3.5650515700642686,2.2589511646122338,13.066001892089844,0.825805664,1426,0,10.789978369139135,3.759978232267184,34.846948748491045,0.6007883623438256,0.20935641271285155,0.13671875,
7.558395000010729,1202,,,,-0.13671875,-0.0234375,-0.958984375,3.9455046407095304,2.3135449375752586,13.065500259399414,0.838012695,1436,0,10.949055087985471,4.189885922756248,38.26710057705217,0.5521737298406758,0.2113008765581917,0.140625,
7.584425,1202,,,,-0.1875,-0.1640625,-0.966796875,3.4980339606085806,2.425790958177109,13.063502311706543,0.853271484,1448,0,11.146714008646086,3.7451284772722495,33.59849794627632,0.6477190229649811,0.2176238626285302,0.142578125,
7.607859999999404,1203,,,,-0.037109375,-0.06640625,-0.970703125,3.894967511640153,2.3871777153951372,13.06450080871582,0.855102539,1467,0,11.171487813116983,4.226354539157845,37.83161750573167,0.5648313915166266,0.21368485159087197,0.146484375,
7.6311949999928474,1204,,,,-0.173828125,-0.029296875,-0.9375,3.7863087333576146,2.4780144132663895,13.06350040435791,0.865478516,1479,0,11.306178938830271,4.141215064522685,36.627892473026186,0.5983785856704849,0.21917346494100004,0.1484375,
7.6553349999934435,1205,,,,0.07421875,-0.171875,-0.970703125,3.823167114,2.5538645852262225,13.060571670532227,0.8747209906578064,1499,0,11.42435619020523,4.237772310882155,37.09418929458314,0.6026431808684402,0.22354560228223627,0.15234375,
7.679249999985099,1206,,,,0.21875,-0.03515625,-0.96875,3.7283327754630022,2.6071967373854803,13.068000793457031,0.897216797,1509,0,11.724829813465476,4.160055991860403,35.48073667630342,0.6267215495384535,0.2223654226853872,0.15625,
7.7036200000047685,1206,,,,-0.01171875,-0.08203125,-0.95703125,4.018313577815048,2.605094036045868,13.062000274658203,0.904541016,1523,0,11.81511499453336,4.526222237104687,38.30874468169703,0.5755559271239591,0.2204882506222917,0.16015625,
7.728070000007748,1207,,,,-0.13671875,0.01953125,-0.978515625,3.9506952565827476,2.7226923873303677,13.06500244140625,0.920410156,1540,0,12.025160938501358,4.500105913341754,37.422417349389605,0.605028513,0.22641629507119798,0.16015625,
7.750859999999404,1208,,,,0.0625,0.107421875,-1,3.964821590565221,2.8081385235855225,13.062858581542969,0.91796875,1555,0,11.991295963525772,4.560224132321147,38.02945191,0.6157895844817137,0.23418140392223732,0.1640625,
7.772885000005364,1209,,,,-0.015625,0.177734375,-1.0234375,3.9808182955358347,2.8449931434289093,13.06200122833252,0.928955078,1567,0,12.134012371534482,4.612621499041625,38.013983815135234,0.6167844346257374,0.23446433515290113,0.1640625,
7.7996,1210,,,,0.037109375,0.05078125,-1.029296875,4.097163428857327,2.863764532,13.062858581542969,0.9598214030265808,1579,0,12.538011251274384,4.784437380606423,38.159459939231795,0.5985582637908097,0.22840660088421538,0.1640625,
7.825625,1210,,,,-0.111328125,0.064453125,-1.0390625,4.236323189587134,3.054664963281687,13.062222480773926,0.9819878339767456,1594,0,12.82694356081754,4.992657440345246,38.92320424326427,0.6118314744763372,0.23814441443500003,0.1640625,
7.8493400000035765,1211,,,,-0.05078125,0.0078125,-1.0078125,4.207568992261547,3.096361531,13.06200122833252,0.9765625,1613,0,12.755860574543476,5.017492015693589,39.334798200184636,0.6171133947321641,0.24274030848420564,0.1640625,
7.871784999996423,1212,,,,-0.125,0.048828125,-1.05859375,4.241002688196295,3.123658417327712,13.06300163269043,0.987548828,1624,0,12.900351954158396,5.094237297420153,39.48913421527262,0.6131748944851096,0.24213745705758122,0.1640625,
7.8987399999946355,1213,,,,-0.0859375,-0.05078125,-1.005859375,4.194865674347121,3.123658417327712,13.063429832458496,0.99609375,1641,0,13.012400809675455,5.090810793165295,39.12276349019306,0.6135876079938785,0.240052429,0.166015625,
7.921890000000596,1214,,,,-0.0859375,-0.01171875,-1,4.324359947774815,3.1768510265798864,13.061332702636719,0.99609375,1650,0,13.010311871767044,5.276581814453471,40.55692028339373,0.6020660985257429,0.2441794676324243,0.16796875,
7.9445900000035765,1214,,,,-0.15625,-0.08203125,-0.974609375,4.290961515240311,3.3423393566473933,13.058857917785645,1.0212053060531616,1668,0,13.335774996637042,5.291573403761165,39.67953422,0.6316343177384088,0.25062955527445907,0.16796875,
7.9678349999934435,1215,,,,-0.13671875,-0.046875,-0.95703125,4.237442661117227,3.3423393566473933,13.060500144958496,1.033325195,1680,0,13.495743863168173,5.264522596632781,39.00876195,0.6348798576313781,0.24765877231629432,0.169921875,
7.992204999998211,1216,,,,-0.19921875,-0.125,-0.94140625,4.1795725142837385,3.3966655130762855,13.059333801269531,1.040039063,1694,0,13.582217283546925,5.2365284283987625,38.554297277677406,0.6486483477594573,0.250081812,0.17578125,
8.015015000000597,1217,,,,-0.13671875,-0.048828125,-0.9375,4.1925714944251125,3.4455628769556337,13.060500144958496,1.053466797,1707,0,13.75880325,5.291537471589736,38.45928584175765,0.6511458901037478,0.25042605912185745,0.177734375,
8.037844999998807,1218,,,,-0.125,-0.046875,-0.9296875,4.250096716411326,3.4657105788824647,13.06000042,1.075439453,1721,0,14.045239709084854,5.407730333721457,38.50222883859779,0.6408808067353193,0.2467533947918843,0.177734375,
8.060594999998807,1218,,,,-0.1484375,-0.06640625,-0.9609375,4.223240181157084,3.4822645730652306,13.059999465942383,1.1251394748687744,1734,0,14.694320940896887,5.414875412612206,36.85012348914779,0.6430922796403438,0.2369802991966423,0.177734375,
8.083665000006556,1219,,,,-0.0625,-0.013671875,-0.951171875,4.212630405571028,3.565531546113878,13.06049919128418,1.105957031,1747,0,14.444350912235677,5.443337629632238,37.68488914944068,0.6550267113147584,0.24684609005819355,0.1796875,
8.10825,1220,,,,-0.037109375,0.0078125,-0.93359375,4.4147917116034625,3.565531546113878,13.061715126037598,1.1111886501312256,1761,0,14.51402959930033,5.749486457451171,39.61330255057723,0.6201478292888316,0.24566103587702204,0.181640625,
8.13377,1221,,,,-0.048828125,0,-0.953125,4.330609404956521,3.7901382801179215,13.06000042,1.127929688,1773,0,14.730762192048132,5.676323643995213,38.533808162753246,0.667710039,0.257294105,0.181640625,
8.161669999986888,1221,,,,0.13671875,0.076171875,-0.9453125,4.522459080016611,3.8149501559253465,13.062500953674316,1.125488281,1784,0,14.701691747177392,5.965490613574747,40.57689901381638,0.6395031696545214,0.259490555,0.1796875,
8.186445,1222,,,,0.0625,0.078125,-0.966796875,4.558510561399025,3.7908130560932696,13.060001373291016,1.1420356035232544,1800,0,14.914986550360936,6.068527103694809,40.687446034257086,0.6246677309532394,0.25416134592501755,0.185546875,
8.209439999997615,1223,,,,0.162109375,0.15625,-0.94140625,4.498409978315252,3.8103624439116466,13.059000968933105,1.179199219,1813,0,15.399163740221411,6.031638885181633,39.16861322,0.6317292060161032,0.24743956932929273,0.19140625,
8.233739999994636,1224,,,,0.328125,0.0546875,-0.990234375,4.616478618310392,4.0205561160059835,13.05350112915039,1.353759766,1829,0,17.671304629184306,6.243760441512686,35.33276445928652,0.643931835,0.22751891840322877,0.197265625,
8.258284999996423,1225,,,,-0.125,0.1640625,-0.99609375,5.117888456192892,4.052096636100168,13.056000709533691,1.2702287435531616,1843,0,16.584107377100167,6.974919587536811,42.05785351563744,0.5809524518878595,0.24433613121050005,0.201171875,
8.284685000002384,1226,,,,0.07421875,0.20703125,-1.001953125,5.495940026175254,4.08749848,13.057499885559082,1.187744141,1865,0,15.508968980284408,7.578954482530437,48.86820324526468,0.5393222099293872,0.26355707369514597,0.203125,
8.308974999994039,1227,,,,-0.111328125,0.025390625,-1.01171875,4.907492042645113,4.191448388516293,13.056446075439453,1.3015408515930176,1874,0,16.993497943805778,6.8012993418222685,40.022950921069075,0.6162717118981093,0.24665012479341245,0.205078125,
8.336379999995232,1227,,,,0.0859375,0.10546875,-0.958984375,4.801721232453003,4.3226187211746545,13.055500030517578,1.339111328,1891,0,17.482767985202372,6.713384455,38.40000886,0.6438807058071941,0.24725024806331422,0.20703125,
8.359284999996424,1228,,,,-0.03125,0.0390625,-1.013671875,5.304060273637789,4.194736248792778,13.057000160217285,1.256103516,1910,0,16.40094380476512,7.492646765710369,45.68424143696815,0.5598470580502644,0.255761882,0.20703125,
8.383325,1229,,,,0.078125,0.072265625,-1.04296875,5.195450419395352,4.700837345770738,13.058500289916992,1.262817383,1925,0,16.49050115956925,7.395700421916838,44.84824536472743,0.6356175990904134,0.2850633404214581,0.20703125,
8.405905000001193,1230,,,,0.037109375,-0.0078125,-1.0234375,4.935225135113099,4.451342274092376,13.052573204040527,1.2618582248687744,1933,0,16.47049685322031,7.054513462,42.83121222434484,0.6309921014848383,0.27026156610582447,0.208984375,
8.430545000001787,1231,,,,-0.109375,0.060546875,-0.98828125,4.913260944351357,4.361843658891786,13.056000709533691,1.303100586,1947,0,17.01328217459377,7.072403789,41.56989648424214,0.6167413215225456,0.25637872893246916,0.208984375,
8.453180000007153,1232,,,,-0.125,-0.076171875,-0.9765625,4.914050481341741,4.703169432711035,13.054500579833984,1.300048828,1959,0,16.971488180570304,7.120351147250903,41.95478364356162,0.6605249285390766,0.2771218046803596,0.208984375,
8.477379999995232,1232,,,,0,-0.064453125,-1.015625,5.114412801234293,4.578804206206329,13.054286003112793,1.4508928060531616,1966,0,18.940369650076832,7.434510629248904,39.25219394658829,0.615885084,0.24174840780827925,0.208984375,
8.503609999999403,1233,,,,-0.048828125,-0.03125,-1.0234375,5.616491957224846,4.752487336858306,13.055000305175781,1.345214844,1983,0,17.56178019568324,8.236295845,46.898980363191235,0.5770175605715303,0.2706153524246071,0.208984375,
8.529475,1234,,,,-0.0234375,-0.07421875,-1.013671875,5.636349680091925,4.653622143,13.056000709533691,1.34765625,1997,0,17.595000956207514,8.322845277014501,47.302329211174055,0.55913837,0.2644854725808516,0.208984375,
8.552105000004172,1235,,,,-0.2109375,-0.109375,-0.953125,5.491148058,4.654654378166162,13.054500579833984,1.362304688,2013,0,17.784207332879305,8.172270549275714,45.95240258005136,0.5695668480504101,0.26172965097863393,0.2109375,
8.575195,1236,,,,-0.111328125,-0.130859375,-0.94140625,4.9664608764716975,4.897229650890528,13.054500579833984,1.405029297,2019,0,18.341955770738423,7.413567616544857,40.41863206524566,0.6605766486787524,0.2669960451383954,0.212890625,
8.598454999998213,1236,,,,-0.0625,-0.1171875,-0.958984375,5.242599061065136,5.026335513142724,13.054500579833984,1.394042969,2032,0,18.198534743860364,7.875861042,43.277445974259045,0.6381950476798056,0.2761945169700247,0.21484375,
8.621139999985695,1237,,,,-0.037109375,-0.09765625,-0.962890625,5.167665021898958,5.026335513142724,13.052572250366211,1.4076451063156128,2040,0,18.373389453058962,7.797558817653012,42.43941400999807,0.6446037318453471,0.2735660464817446,0.216796875,
8.647175,1238,,,,-0.1875,-0.189453125,-0.9140625,5.604915292650773,4.915045265877062,13.055428504943848,1.4481027126312256,2050,0,18.90560143257221,8.497380068,44.946362053511116,0.5784189039896951,0.25997825477315917,0.220703125,
8.671995000004769,1239,,,,-0.08203125,0.052734375,-0.931640625,5.311559681627721,5.172951142913875,13.053001403808594,1.407470703,2060,0,18.371717063710093,8.089631528978057,44.033072689528936,0.6394544824920302,0.2815714570921668,0.220703125,
8.698734999999404,1240,,,,-0.111328125,-0.0625,-0.8984375,5.699719325263158,4.948879641978096,13.050500869750977,1.472167969,2076,0,19.212529356591403,8.748856151224535,45.53724285252942,0.5656601910508524,0.25758605491890857,0.224609375,
8.729469999998807,1240,,,,-0.224609375,0.0078125,-0.931640625,5.537215420848499,5.253847798088777,13.052445411682129,1.547851563,2083,0,20.20324802491814,8.530393660790619,42.222882430931215,0.6158974611262943,0.2600496609064455,0.224609375,
8.753254999995232,1242,,,,-0.08203125,0.021484375,-0.96484375,5.930532209783689,5.167484119430882,13.051200866699219,1.4765625,2100,0,19.270913779735565,9.207955911387794,47.78162580474243,0.5611977478128537,0.26814940788457986,0.228515625,
8.777875,1242,,,,-0.01171875,0.017578125,-0.9375,5.808197220452451,5.228424227346192,13.049501419067383,1.497802734,2112,0,19.54557890770957,9.071587730201705,46.41247912397981,0.5763516137246175,0.26749907240065884,0.23046875,
8.802245000004769,1243,,,,-0.0234375,0.1015625,-0.9921875,5.5328968583864215,5.476504754486998,13.051000595092773,1.496582031,2129,0,19.53189298,8.709037839,44.58880584368449,0.6288300563104222,0.280387813,0.23046875,
8.8278,1244,,,,0.111328125,0.14453125,-1.05859375,5.754506258,5.328398118311395,13.048002243041992,1.5464564561843872,2133,0,20.178167309060655,9.078716711048736,44.99277150394177,0.5869109355319757,0.26406749615554886,0.234375,
8.851369999989867,1245,,,,0.13671875,0.076171875,-0.9765625,5.606353725424488,5.342161254352495,13.052000999450684,1.5565321445465088,2148,0,20.31585910629815,8.905244697608602,43.833955783085116,0.599889328,0.26295522263670174,0.236328125,
8.874189999997617,1246,,,,0.015625,0.05078125,-0.98046875,6.012274196035178,5.373548850712889,13.050858497619629,1.5855189561843872,2156,0,20.692383542456014,9.586208929628263,46.32723393107211,0.5605499410830457,0.25968728250602946,0.23828125,
8.899045000001788,1246,,,,-0.01171875,0.068359375,-0.994140625,5.916433056,5.477498758756632,13.047500610351562,1.546630859,2166,0,20.179667081683874,9.477931381436525,46.967729165557905,0.5779213351855301,0.27143652749991587,0.2421875,
8.922165000006556,1247,,,,-0.0234375,0.0546875,-1.009765625,6.180979610966493,5.761095823070162,13.049501419067383,1.608886719,2173,0,20.99516951944679,9.933961629859098,47.31546282899864,0.5799394076330732,0.2744010148493416,0.24609375,
8.945004999995232,1248,,,,-0.09375,0.009765625,-1.11328125,5.927334762446441,5.887754905581718,13.049715042114258,1.5883091688156128,2188,0,20.726982051821096,9.591918424357745,46.277448402166144,0.6138245390651298,0.2840623343456996,0.25,
8.968170000001788,1249,,,,0.125,-0.068359375,-0.99609375,5.890031281,5.776808736717084,13.050286293029785,1.6343470811843872,2200,0,21.328697311633846,9.582738126275933,44.92884861303264,0.6028348746040586,0.27084676819742265,0.251953125,
8.994889999985695,1249,,,,-0.037109375,-0.03515625,-1.05859375,6.339895212987611,5.691515524195719,13.04699993133545,1.66015625,2205,0,21.660058479756117,10.338564697413828,47.73101008511328,0.550513122,0.26276547357963564,0.251953125,
9.017155000001193,1250,,,,-0.0625,-0.09375,-0.98828125,5.999596991065854,5.823259320855792,13.048501968383789,1.69921875,2017,0,22.17225920408964,8.949991160889901,40.36571590881947,0.6506441421196647,0.26263716598539943,0.2578125,
9.040265000000597,1251,,,,0.048828125,-0.109375,-0.935546875,6.282439637580825,5.950186019901481,13.046857833862305,1.6887556314468384,2193,0,22.032954639621266,10.188299482422277,46.24118575590826,0.5840215072365363,0.27005847001570193,0.26171875,
9.063979999989272,1252,,,,-0.203125,-0.005859375,-0.93359375,6.3241336807935244,6.029859285206064,13.045501708984375,1.690673828,2238,0,22.055688314139843,10.465216619539287,47.44905926526929,0.5761810294445218,0.2733924781363698,0.26953125,
9.087204999998212,1253,,,,-0.0234375,-0.21875,-0.953125,6.189525898653005,6.090722931254478,13.047500610351562,1.709594727,2251,0,22.30593823827803,10.304703883670857,46.197132680962525,0.5910623924774802,0.273053878,0.275390625,
9.114120000004768,1253,,,,-0.173828125,-0.1640625,-1.001953125,6.209316215317687,6.131477106,13.04914379119873,1.728515625,2263,0,22.555648935958743,10.390067882486676,46.06414965930147,0.5901286859390616,0.2718377610734385,0.28515625,
9.137334999993444,1254,,,,0.1484375,0.224609375,-0.9296875,6.271808634867338,6.163361704804722,13.04666805267334,1.7567274570465088,2268,0,22.919439991102763,10.517618181432049,45.88950770836873,0.5860035607382676,0.2689141491763026,0.29296875,
9.163135000005365,1255,,,,0.037109375,0.259765625,-0.955078125,6.400983227878421,6.206371504933156,13.04228687286377,1.85546875,2280,0,24.199555721133947,10.79168469568772,44.594557106943626,0.5751068234427917,0.25646634080612524,0.294921875,
9.186179999992252,1256,,,,-0.0625,-0.1328125,-0.89453125,6.512922177355876,6.276907577143787,13.046666145324707,1.7599825859069824,2300,0,22.96190521991366,11.079634238539644,48.25224271429731,0.5665266056626719,0.2733617928054225,0.30078125,
9.210125,1257,,,,-0.15625,-0.06640625,-0.9609375,6.462611338036663,6.340523850400421,13.045714378356934,1.806640625,2308,0,23.568917578086257,11.029131357340834,46.79523919925547,0.5748887781792769,0.2690205788786698,0.3125,
9.234725,1258,,,,0.13671875,-0.01171875,-0.970703125,6.368950064738525,6.419814806370529,13.044000625610352,1.811523438,2320,0,23.629512852057815,10.927603370756733,46.24557196406647,0.5874860743528211,0.271686295,0.318359375,
9.258409999996424,1258,,,,-0.01171875,0.158203125,-0.92578125,6.53586666,6.481748918555474,13.043999671936035,1.841430664,2326,0,24.019620977924205,11.24283066325232,46.806861247249934,0.5765228626756207,0.269852256,0.322265625,
9.283994999989867,1259,,,,0.162109375,0.03515625,-1.0234375,6.628849971,6.591089388215315,13.045001029968262,1.813354492,2338,0,23.65521121828351,11.461520709293682,48.45241331,0.5750623809343962,0.2786316016117814,0.326171875,
9.306340000003576,1260,,,,-0.07421875,0.1171875,-1.029296875,6.692157792330271,6.428569690130006,13.04285717010498,1.8491908311843872,2346,0,24.118731891405673,11.608452624904467,48.13044349583303,0.5537835142935694,0.26653846143630483,0.333984375,
9.333859999999405,1261,,,,-0.0234375,0.091796875,-0.984375,6.757395874599926,6.665257399103457,13.042856216430664,1.8826730251312256,2354,0,24.55543356933913,11.762833242407602,47.903178777894325,0.5666370730372796,0.27143717011887575,0.341796875,
9.357375,1262,,,,0.037109375,0.01953125,-1.07421875,6.740767584813912,6.707693735,13.04133415222168,1.909179688,2371,0,24.898250261321664,11.816483438000361,47.459091759378566,0.5676556625687011,0.26940422177578827,0.345703125,
9.381719999998808,1262,,,,0.078125,0.107421875,-1.00390625,6.854769540746168,6.789431470940927,13.043499946594238,1.897583008,2385,0,24.751123861060478,12.09055814,48.848521825538924,0.5615482256132246,0.2743080075496026,0.35546875,
9.404335000008345,1263,,,,-0.0234375,0.09765625,-1.046875,6.727132877,6.8620702444911705,13.042001724243164,1.98425293,2391,0,25.878630130318925,11.896130161626644,45.96893306067757,0.5768321421554512,0.26516358129991185,0.35546875,
9.42725,1264,,,,-0.0234375,-0.046875,-1.046875,6.8058462812306635,6.931038848430455,13.038857460021973,2.0277621746063232,2401,0,26.439701957516036,12.08166671118472,45.69516982679245,0.5736823415277611,0.2621451202274299,0.35546875,
9.451409999996423,1265,,,,-0.1484375,-0.025390625,-1.029296875,7.099415567884715,7.017593681755587,13.037144660949707,1.9454519748687744,2414,0,25.363138827294506,12.671763035838252,49.96133610324899,0.5537977361088937,0.2766847482695483,0.36328125,
9.474615000009537,1266,,,,0.07421875,-0.16796875,-1.00390625,7.105578380767763,7.068440823240758,13.04050064086914,1.989746094,2424,0,25.947285210713744,12.736669284717728,49.08671246831905,0.5549677600345584,0.2724154286600345,0.37109375,
9.501625,1266,,,,-0.359375,-0.068359375,-0.962890625,6.913681842324291,7.135115571173192,13.037500381469727,2.105102539,2438,0,27.445275156060234,12.46692570533637,45.42467012790553,0.5723235815963081,0.2599760990043372,0.3828125,
9.524569999992847,1267,,,,-0.1484375,-0.087890625,-0.97265625,7.181128580509131,7.2131831372729796,13.038000106811523,2.020263672,2447,0,26.34019796969369,12.992322804705308,49.32507652240852,0.5551881096012061,0.2738469599041082,0.390625,
9.547935000002385,1268,,,,-0.1484375,-0.01953125,-0.970703125,7.259660362344872,7.270758923044911,13.03649902,2.032470703,2460,0,26.49630233645439,13.206694870543188,49.84353930915496,0.5505358452145314,0.27440655042049344,0.404296875,
9.571335000008345,1269,,,,-0.07421875,-0.10546875,-0.904296875,7.1146121406817135,7.574197841817689,13.04228687286377,2.0152065753936768,2470,0,26.282902264365703,12.993518649990255,49.43715317013083,0.5829212275632029,0.28817966013162744,0.419921875,
9.596974999994039,1270,,,,-0.40625,0.087890625,-0.9765625,7.099923389,7.398067931425072,13.036500930786133,2.044067383,2479,0,26.64748633862473,13.017848296722136,48.85206856397992,0.5683019008055186,0.27762723423191316,0.427734375,
9.619375,1271,,,,-0.125,-0.099609375,-0.939453125,7.175262204167481,7.437369331,13.037500381469727,2.056274414,2486,0,26.808678457746282,13.193157578949966,49.21226385606429,0.5637292881937239,0.2774239447398085,0.4375,
9.641515000000597,1271,,,,-0.111328125,-0.013671875,-0.9765625,7.179927878608804,7.494180498,13.038857460021973,2.0577566623687744,2501,0,26.83079580803701,13.278214237923278,49.48870817296394,0.5643967150875083,0.2793126432674517,0.4453125,
9.667714999988675,1272,,,,-0.037109375,0.056640625,-0.9296875,7.211414492888363,7.558408466303875,13.037142753601074,2.108677387237549,2500,0,27.491128118706456,13.333279521787256,48.50029967564179,0.5668829228362798,0.2749399163856329,0.44921875,
9.690344999998809,1273,,,,-0.037109375,0.07421875,-0.96875,7.290111934544419,7.583793806113012,13.038501739501953,2.125854492,2516,0,27.71795749431476,13.56476102377263,48.93853028873034,0.559080532,0.27360579536455837,0.4609375,
9.714625,1274,,,,-0.28125,0.130859375,-0.9453125,7.690969090340572,7.6644228447537825,13.03700065612793,2.131347656,2528,0,27.786380792967975,14.375667280184492,51.73637900990189,0.5331524927067887,0.2758337943275237,0.474609375,
9.739084999993443,1274,,,,-0.048828125,-0.03125,-0.9609375,7.461627784007668,7.705979869411211,13.034000396728516,2.175292969,2535,0,28.35276941768825,13.987921653288053,49.33529225036304,0.5509024185590727,0.2717893182104367,0.484375,
9.765619999989868,1275,,,,0.111328125,0.134765625,-0.94921875,7.496756105183179,7.788023452589539,13.032999992370605,2.181396484,2544,0,28.43014036421664,14.101950288363907,49.60211278489926,0.5522657003702357,0.2739354555699581,0.49609375,
9.789780000001192,1276,,,,0.09375,-0.021484375,-1.015625,7.569815025360725,7.8585212938667235,13.035500526428223,2.202148438,2555,0,28.706107116304338,14.302200085335219,49.822847895707646,0.5494624076700247,0.27375781961752954,0.5078125,
9.815155000001193,1277,,,,0,0.265625,-1,7.595550809890566,7.912426910027693,13.038000106811523,2.215576172,2565,0,28.886682365555316,14.40512617,49.86770715842147,0.5492785565873598,0.27391262208298894,0.521484375,
9.839325,1278,,,,0.0859375,-0.00390625,-1.01953125,7.676639451989328,8.079649012927042,13.035001754760742,2.272949219,2573,0,29.627897054888308,14.608622167396446,49.306983011088086,0.553073994,0.2727041003942594,0.533203125,
